sexo,prov_res
Hombre,22
Mujer,9
Hombre,17
Hombre,1
Mujer,9
Mujer,9
Hombre,9
Hombre,18
Hombre,9
Mujer,9
Hombre,23
Hombre,11
Mujer,9
Mujer,10
Mujer,21
Hombre,12
Mujer,23
Hombre,18
Mujer,13
Mujer,9
Hombre,23
Mujer,8
Hombre,21
Hombre,9
Hombre,23
Hombre,12
Mujer,16
Hombre,9
Hombre,8
Hombre,24
Mujer,14
Mujer,22
Mujer,13
Hombre,22
Mujer,6
Mujer,1
Hombre,19
Mujer,17
Hombre,14
Hombre,13
Mujer,13
Mujer,19
Mujer,8
Hombre,3
Mujer,9
Hombre,17
Mujer,23
Mujer,16
Hombre,23
Mujer,13
Hombre,8
Mujer,13
Mujer,22
Hombre,7
Mujer,9
Hombre,9
Hombre,9
Mujer,5
Hombre,8
Mujer,14
Mujer,15
Hombre,17
Mujer,10
Mujer,16
Hombre,21
Hombre,23
Mujer,9
Hombre,13
Mujer,9
Hombre,12
Hombre,21
Mujer,7
Mujer,10
Hombre,9
Hombre,13
Mujer,2
Mujer,1
Hombre,8
Mujer,3
Mujer,9
Hombre,12
Hombre,22
Mujer,8
Mujer,7
Mujer,9
Hombre,9
Mujer,9
Hombre,13
Mujer,14
Mujer,17
Mujer,17
Mujer,9
Mujer,9
Hombre,6
Hombre,17
Mujer,8
Mujer,13
Mujer,9
Hombre,9
Hombre,23
Mujer,9
Mujer,6
Hombre,12
Mujer,17
Hombre,9
Hombre,5
Mujer,9
Mujer,13
Hombre,21
Hombre,23
Hombre,2
Hombre,9
Hombre,12
Mujer,22
Hombre,23
Hombre,12
Hombre,12
Hombre,2
Mujer,2
Hombre,17
Hombre,17
Hombre,17
Mujer,17
Mujer,17
Mujer,13
Hombre,2
Mujer,8
Hombre,21
Hombre,5
Mujer,17
Mujer,8
Mujer,2
Mujer,22
Hombre,14
Mujer,14
Mujer,11
Hombre,14
Mujer,19
Mujer,12
Mujer,9
Mujer,14
Hombre,14
Hombre,22
Hombre,21
Hombre,7
Hombre,14
Mujer,6
Hombre,5
Hombre,9
Mujer,21
Hombre,15
Mujer,19
Mujer,14
Mujer,18
Mujer,21
Hombre,16
Mujer,16
Mujer,21
Mujer,3
Hombre,9
Mujer,17
Hombre,21
Mujer,5
Mujer,14
Hombre,21
Mujer,19
Hombre,14
Hombre,14
Mujer,14
Mujer,14
Hombre,14
Mujer,14
Hombre,14
Mujer,14
Mujer,14
Hombre,14
Mujer,16
Mujer,15
Mujer,15
Hombre,15
Mujer,15
Hombre,15
Hombre,15
Hombre,15
Hombre,15
Hombre,15
Mujer,15
Hombre,15
Hombre,16
Hombre,16
Hombre,19
Mujer,19
Mujer,19
Hombre,19
Hombre,19
Hombre,21
Hombre,21
Mujer,21
Mujer,21
Hombre,21
Hombre,22
Mujer,22
Hombre,22
Hombre,22
Mujer,22
Hombre,22
Hombre,22
Hombre,22
Hombre,22
Mujer,22
Mujer,22
Mujer,22
Mujer,22
Hombre,7
Mujer,7
Mujer,7
Mujer,7
Hombre,7
Hombre,7
Hombre,7
Hombre,8
Hombre,8
Mujer,8
Mujer,8
Hombre,8
Hombre,8
Mujer,8
Hombre,8
Hombre,8
Mujer,8
Mujer,8
Hombre,8
Mujer,8
Mujer,8
Hombre,8
Mujer,8
Mujer,8
Hombre,8
Mujer,8
Mujer,8
Hombre,8
Mujer,8
Hombre,8
Hombre,8
Hombre,8
Mujer,8
Hombre,8
Hombre,8
Mujer,8
Mujer,8
Mujer,9
Hombre,9
Mujer,9
Hombre,9
Mujer,9
Hombre,9
Hombre,9
Mujer,9
Hombre,9
Mujer,9
Mujer,9
Mujer,9
Hombre,9
Mujer,9
Hombre,13
Mujer,9
Hombre,9
Mujer,9
Mujer,9
Mujer,9
Mujer,9
Hombre,8
Hombre,9
Mujer,12
Mujer,12
Hombre,12
Mujer,9
Mujer,12
Mujer,12
Mujer,13
Mujer,12
Hombre,12
Mujer,12
Mujer,12
Hombre,12
Hombre,12
Hombre,12
Mujer,12
Mujer,13
Mujer,13
Mujer,13
Hombre,13
Hombre,13
Hombre,13
Mujer,13
Hombre,13
Hombre,13
Hombre,13
Hombre,13
Hombre,8
Hombre,13
Mujer,13
Mujer,13
Hombre,8
Mujer,8
Mujer,12
Mujer,13
Mujer,8
Mujer,13
Hombre,8
Mujer,24
Hombre,24
Hombre,24
Hombre,24
Mujer,24
Mujer,24
Mujer,24
Mujer,1
Mujer,1
Mujer,1
Hombre,1
Hombre,1
Mujer,1
Mujer,1
Mujer,1
Hombre,1
Hombre,1
Hombre,1
Hombre,1
Hombre,1
Mujer,1
Hombre,1
Mujer,1
Mujer,1
Hombre,2
Hombre,3
Mujer,3
Mujer,3
Hombre,3
Mujer,3
Mujer,4
Hombre,4
Hombre,5
Hombre,5
Hombre,6
Hombre,10
Hombre,10
Hombre,10
Hombre,10
Hombre,10
Hombre,11
Mujer,11
Mujer,11
Hombre,11
Mujer,11
Mujer,17
Mujer,17
Hombre,17
Mujer,17
Mujer,17
Hombre,17
Mujer,17
Hombre,17
Hombre,17
Hombre,17
Mujer,17
Hombre,18
Hombre,18
Hombre,18
Hombre,23
Mujer,23
Hombre,23
Mujer,23
Mujer,23
Hombre,23
Hombre,23
Hombre,23
Mujer,23
Hombre,23
Mujer,23
Mujer,23
Hombre,5
Mujer,12
Mujer,1
Mujer,8
Hombre,9
Hombre,21
Mujer,13
Mujer,17
Mujer,14
Mujer,16
Mujer,15
Mujer,14
Hombre,3
Hombre,16
Hombre,14
Hombre,14
Mujer,13
Hombre,5
Mujer,5
Hombre,5
Hombre,5
Mujer,15
Hombre,5
Mujer,13
Hombre,24
Hombre,8
Mujer,8
Mujer,8
Hombre,9
Hombre,9
Mujer,9
Hombre,9
Hombre,9
Mujer,12
Mujer,12
Mujer,12
Mujer,12
Mujer,12
Hombre,24
Hombre,24
Hombre,5
Mujer,17
Mujer,17
Hombre,17
Mujer,17
Hombre,17
Hombre,5
Mujer,13
Hombre,22
Hombre,4
Hombre,16
Hombre,4
Mujer,16
Mujer,15
Mujer,5
Hombre,16
Hombre,8
Mujer,14
Hombre,22
Hombre,14
Hombre,21
Hombre,18
Hombre,14
Hombre,21
Mujer,2
Mujer,4
Hombre,14
Hombre,16
Hombre,22
Hombre,5
Hombre,16
Mujer,4
Mujer,6
Mujer,14
Hombre,4
Hombre,8
Mujer,22
Mujer,14
Hombre,14
Mujer,19
Hombre,11
Mujer,14
Mujer,15
Mujer,22
Mujer,15
Mujer,19
Hombre,19
Mujer,16
Mujer,16
Hombre,23
Hombre,1
Mujer,16
Hombre,4
Mujer,16
Hombre,16
Mujer,5
Mujer,14
Hombre,16
Mujer,16
Mujer,16
Mujer,16
Hombre,22
Hombre,5
Mujer,16
Mujer,16
Mujer,10
Mujer,16
Mujer,8
Mujer,22
Mujer,22
Hombre,16
Hombre,13
Mujer,16
Mujer,16
Mujer,14
Mujer,2
Hombre,14
Hombre,19
Mujer,2
Hombre,4
Mujer,22
Mujer,22
Hombre,14
Hombre,22
Mujer,16
Mujer,13
Hombre,16
Hombre,22
Hombre,13
Hombre,14
Hombre,22
Mujer,2
Mujer,8
Hombre,16
Hombre,22
Mujer,14
Mujer,22
Mujer,15
Mujer,16
Mujer,14
Mujer,15
Mujer,14
Mujer,5
Hombre,7
Hombre,16
Hombre,5
Hombre,16
Mujer,14
Hombre,14
Hombre,16
Hombre,16
Hombre,8
Mujer,22
Mujer,19
Mujer,8
Mujer,16
Hombre,4
Mujer,16
Hombre,16
Mujer,19
Mujer,15
Hombre,16
Hombre,22
Hombre,13
Mujer,14
Mujer,14
Mujer,16
Hombre,3
Mujer,14
Hombre,15
Hombre,14
Mujer,16
Hombre,11
Mujer,4
Hombre,22
Mujer,8
Mujer,16
Mujer,22
Hombre,14
Mujer,21
Hombre,5
Hombre,14
Hombre,15
Hombre,5
Mujer,4
Hombre,15
Hombre,8
Mujer,1
Mujer,22
Mujer,14
Mujer,14
Mujer,22
Mujer,15
Hombre,22
Mujer,19
Hombre,16
Hombre,22
Mujer,22
Mujer,22
Mujer,14
Mujer,14
Mujer,5
Hombre,4
Hombre,16
Mujer,22
Mujer,16
Mujer,22
Hombre,19
Mujer,16
Hombre,1
Mujer,9
Hombre,24
Mujer,14
Hombre,22
Mujer,14
Hombre,14
Hombre,19
Hombre,7
Hombre,15
Mujer,21
Mujer,14
Mujer,1
Mujer,4
Hombre,19
Mujer,11
Mujer,14
Hombre,15
Hombre,15
Mujer,14
Hombre,16
Mujer,15
Hombre,22
Mujer,4
Hombre,14
Hombre,14
Mujer,15
Mujer,15
Hombre,5
Mujer,11
Hombre,16
Mujer,22
Mujer,4
Mujer,5
Hombre,21
Mujer,19
Mujer,21
Mujer,15
Hombre,16
Hombre,15
Hombre,15
Hombre,16
Hombre,20
Hombre,20
Hombre,19
Mujer,14
Hombre,19
Mujer,19
Mujer,19
Mujer,19
Mujer,14
Mujer,14
Hombre,14
Hombre,14
Mujer,14
Mujer,14
Mujer,14
Mujer,14
Hombre,14
Mujer,14
Hombre,14
Mujer,14
Mujer,14
Hombre,14
Mujer,19
Mujer,14
Hombre,14
Hombre,14
Hombre,14
Hombre,14
Hombre,19
Mujer,14
Mujer,14
Mujer,14
Mujer,14
Hombre,14
Hombre,14
Hombre,14
Hombre,14
Hombre,14
Mujer,14
Mujer,15
Mujer,15
Hombre,15
Mujer,15
Hombre,15
Mujer,15
Hombre,15
Mujer,15
Mujer,15
Mujer,15
Mujer,15
Hombre,15
Hombre,15
Hombre,15
Hombre,15
Hombre,15
Mujer,22
Mujer,15
Mujer,15
Hombre,15
Mujer,22
Hombre,15
Mujer,15
Hombre,15
Hombre,15
Mujer,15
Mujer,15
Hombre,15
Mujer,15
Mujer,15
Mujer,15
Mujer,16
Mujer,16
Hombre,16
Hombre,16
Mujer,16
Mujer,16
Mujer,16
Mujer,16
Mujer,16
Mujer,16
Hombre,16
Hombre,16
Mujer,16
Mujer,16
Hombre,16
Mujer,16
Mujer,16
Hombre,16
Hombre,16
Mujer,16
Mujer,16
Mujer,16
Hombre,16
Mujer,16
Mujer,16
Mujer,16
Hombre,16
Mujer,16
Mujer,16
Hombre,16
Hombre,19
Hombre,19
Mujer,19
Hombre,19
Mujer,19
Hombre,19
Hombre,19
Hombre,19
Mujer,19
Mujer,19
Hombre,19
Mujer,19
Mujer,19
Hombre,19
Mujer,19
Hombre,19
Hombre,19
Hombre,19
Hombre,19
Hombre,19
Hombre,19
Mujer,19
Hombre,19
Hombre,19
Hombre,19
Mujer,19
Mujer,21
Hombre,21
Hombre,21
Hombre,21
Mujer,21
Hombre,21
Mujer,21
Hombre,21
Mujer,21
Mujer,21
Hombre,21
Hombre,21
Hombre,21
Hombre,21
Hombre,21
Mujer,22
Hombre,21
Hombre,21
Hombre,21
Mujer,21
Hombre,21
Hombre,21
Hombre,21
Mujer,21
Hombre,21
Mujer,21
Mujer,21
Hombre,21
Hombre,21
Hombre,21
Mujer,21
Mujer,21
Mujer,21
Mujer,21
Mujer,21
Hombre,21
Hombre,21
Hombre,21
Hombre,21
Hombre,21
Mujer,21
Mujer,21
Hombre,21
Hombre,21
Mujer,21
Mujer,22
Hombre,22
Mujer,22
Hombre,22
Mujer,22
Hombre,22
Hombre,22
Mujer,22
Hombre,22
Hombre,22
Mujer,22
Mujer,22
Mujer,22
Mujer,22
Hombre,22
Mujer,22
Hombre,22
Mujer,22
Hombre,22
Hombre,22
Mujer,22
Hombre,22
Hombre,22
Mujer,22
Hombre,21
Hombre,22
Hombre,22
Hombre,22
Hombre,22
Mujer,22
Hombre,22
Mujer,22
Hombre,22
Mujer,22
Mujer,22
Hombre,22
Hombre,22
Hombre,22
Mujer,22
Hombre,22
Mujer,22
Mujer,22
Hombre,22
Mujer,22
Mujer,22
Mujer,22
Hombre,22
Mujer,22
Hombre,15
Hombre,22
Mujer,22
Hombre,22
Mujer,22
Hombre,22
Hombre,22
Mujer,22
Hombre,22
Mujer,7
Mujer,7
Hombre,9
Mujer,9
Mujer,12
Mujer,12
Mujer,7
Mujer,7
Hombre,7
Mujer,7
Mujer,9
Hombre,7
Mujer,7
Hombre,7
Mujer,7
Hombre,7
Hombre,7
Hombre,7
Hombre,7
Mujer,7
Hombre,7
Hombre,7
Hombre,7
Mujer,7
Hombre,7
Hombre,7
Hombre,7
Mujer,7
Hombre,7
Hombre,7
Hombre,7
Hombre,7
Mujer,7
Hombre,7
Mujer,7
Hombre,7
Mujer,9
Hombre,7
Hombre,7
Mujer,7
Hombre,7
Mujer,7
Hombre,7
Hombre,7
Hombre,7
Hombre,7
Hombre,7
Hombre,7
Hombre,7
Mujer,7
Hombre,7
Hombre,7
Hombre,7
Mujer,7
Mujer,9
Hombre,7
Mujer,7
Mujer,7
Hombre,7
Hombre,7
Mujer,7
Hombre,7
Mujer,7
Hombre,7
Mujer,7
Mujer,7
Mujer,7
Mujer,7
Mujer,7
Mujer,7
Mujer,7
Mujer,7
Mujer,7
Mujer,7
Mujer,7
Hombre,7
Hombre,9
Mujer,7
Mujer,7
Mujer,7
Mujer,7
Mujer,7
Mujer,9
Hombre,7
Mujer,7
Hombre,7
Hombre,7
Mujer,7
Mujer,7
Mujer,7
Hombre,9
Mujer,7
Mujer,7
Hombre,7
Hombre,7
Mujer,7
Hombre,7
Mujer,7
Mujer,7
Hombre,9
Hombre,7
Mujer,7
Hombre,7
Mujer,7
Hombre,7
Hombre,7
Mujer,7
Mujer,7
Hombre,7
Mujer,8
Hombre,8
Mujer,8
Hombre,8
Mujer,8
Hombre,8
Hombre,8
Hombre,8
Hombre,8
Hombre,8
Mujer,8
Hombre,8
Mujer,8
Mujer,8
Hombre,8
Mujer,8
Hombre,8
Hombre,8
Hombre,8
Hombre,8
Hombre,8
Hombre,8
Mujer,8
Mujer,13
Hombre,8
Hombre,8
Hombre,8
Hombre,8
Mujer,8
Hombre,8
Mujer,8
Mujer,8
Hombre,8
Hombre,8
Mujer,8
Hombre,8
Hombre,8
Mujer,8
Hombre,8
Hombre,8
Hombre,8
Hombre,8
Hombre,8
Hombre,8
Mujer,8
Mujer,8
Hombre,8
Hombre,8
Mujer,8
Mujer,8
Hombre,8
Hombre,8
Hombre,8
Hombre,8
Hombre,8
Hombre,8
Mujer,8
Hombre,8
Hombre,8
Hombre,8
Hombre,8
Hombre,8
Hombre,8
Mujer,8
Mujer,8
Hombre,8
Hombre,8
Mujer,8
Mujer,8
Mujer,8
Mujer,8
Mujer,8
Mujer,8
Hombre,8
Mujer,8
Hombre,8
Mujer,8
Hombre,8
Hombre,8
Hombre,8
Mujer,8
Hombre,8
Mujer,8
Mujer,8
Hombre,8
Mujer,8
Mujer,8
Hombre,8
Hombre,8
Mujer,8
Mujer,8
Hombre,8
Mujer,8
Hombre,8
Hombre,8
Hombre,8
Mujer,8
Mujer,8
Hombre,8
Hombre,8
Mujer,8
Hombre,8
Mujer,8
Hombre,8
Hombre,8
Hombre,8
Mujer,8
Hombre,8
Mujer,8
Hombre,8
Mujer,8
Hombre,8
Hombre,8
Hombre,8
Mujer,8
Mujer,8
Mujer,8
Hombre,8
Hombre,8
Hombre,8
Hombre,8
Hombre,8
Hombre,8
Mujer,8
Mujer,8
Hombre,8
Mujer,8
Mujer,8
Mujer,8
Mujer,8
Mujer,8
Hombre,8
Hombre,8
Mujer,8
Mujer,8
Hombre,8
Hombre,8
Mujer,8
Mujer,8
Mujer,8
Mujer,8
Mujer,8
Hombre,8
Hombre,8
Hombre,8
Mujer,8
Mujer,8
Mujer,8
Mujer,8
Hombre,8
Hombre,8
Mujer,8
Mujer,8
Hombre,8
Mujer,8
Hombre,8
Mujer,8
Hombre,8
Hombre,8
Mujer,8
Hombre,8
Hombre,8
Mujer,8
Mujer,8
Mujer,8
Hombre,9
Hombre,9
Mujer,9
Mujer,9
Hombre,9
Hombre,9
Hombre,9
Hombre,9
Mujer,9
Mujer,9
Mujer,9
Mujer,9
Mujer,9
Hombre,9
Mujer,9
Hombre,9
Mujer,9
Hombre,9
Mujer,9
Hombre,9
Mujer,9
Mujer,9
Mujer,9
Hombre,9
Hombre,9
Hombre,9
Mujer,9
Mujer,13
Hombre,9
Hombre,9
Mujer,9
Mujer,9
Mujer,9
Hombre,9
Hombre,9
Mujer,9
Hombre,9
